t	theta	dx	dy
108.842	-0.09192	0.008333333333333333	0.008726646250000001
108.875	-0.143	0.008333333333333333	0.008726646250000001
108.909	-0.189	0.008333333333333333	0.008726646250000001
108.942	-0.227	0.008333333333333333	0.008726646250000001
108.976	-0.255	0.008333333333333333	0.008726646250000001
109.009	-0.273	0.008333333333333333	0.008726646250000001
109.042	-0.278	0.008333333333333333	0.008726646250000001
109.076	-0.271	0.008333333333333333	0.008726646250000001
109.109	-0.252	0.008333333333333333	0.008726646250000001
109.142	-0.222	0.008333333333333333	0.008726646250000001
109.176	-0.183	0.008333333333333333	0.008726646250000001
109.209	-0.136	0.008333333333333333	0.008726646250000001
109.242	-0.08309	0.008333333333333333	0.008726646250000001
109.276	-0.02732	0.008333333333333333	0.008726646250000001
109.309	0.02951	0.008333333333333333	0.008726646250000001
109.343	0.08485	0.008333333333333333	0.008726646250000001
109.376	0.134	0.008333333333333333	0.008726646250000001
109.409	0.179	0.008333333333333333	0.008726646250000001
109.443	0.212	0.008333333333333333	0.008726646250000001
109.476	0.237	0.008333333333333333	0.008726646250000001
109.509	0.249	0.008333333333333333	0.008726646250000001
109.543	0.249	0.008333333333333333	0.008726646250000001
109.576	0.236	0.008333333333333333	0.008726646250000001
109.609	0.21	0.008333333333333333	0.008726646250000001
109.643	0.175	0.008333333333333333	0.008726646250000001
109.676	0.133	0.008333333333333333	0.008726646250000001
109.71	0.08255	0.008333333333333333	0.008726646250000001
109.743	0.02847	0.008333333333333333	0.008726646250000001
109.776	-0.02798	0.008333333333333333	0.008726646250000001
109.81	-0.08184	0.008333333333333333	0.008726646250000001
109.843	-0.132	0.008333333333333333	0.008726646250000001
109.876	-0.178	0.008333333333333333	0.008726646250000001
109.91	-0.214	0.008333333333333333	0.008726646250000001
109.943	-0.24	0.008333333333333333	0.008726646250000001
109.977	-0.255	0.008333333333333333	0.008726646250000001
110.01	-0.259	0.008333333333333333	0.008726646250000001
110.043	-0.25	0.008333333333333333	0.008726646250000001
110.077	-0.23	0.008333333333333333	0.008726646250000001
110.11	-0.2	0.008333333333333333	0.008726646250000001
110.143	-0.159	0.008333333333333333	0.008726646250000001
110.177	-0.112	0.008333333333333333	0.008726646250000001
110.21	-0.058	0.008333333333333333	0.008726646250000001
110.243	-0.002344	0.008333333333333333	0.008726646250000001
110.277	0.05479	0.008333333333333333	0.008726646250000001
110.31	0.109	0.008333333333333333	0.008726646250000001
110.344	0.158	0.008333333333333333	0.008726646250000001
110.377	0.2	0.008333333333333333	0.008726646250000001
110.41	0.233	0.008333333333333333	0.008726646250000001
110.444	0.256	0.008333333333333333	0.008726646250000001
110.477	0.266	0.008333333333333333	0.008726646250000001
110.51	0.263	0.008333333333333333	0.008726646250000001
110.544	0.248	0.008333333333333333	0.008726646250000001
110.577	0.222	0.008333333333333333	0.008726646250000001
110.611	0.185	0.008333333333333333	0.008726646250000001
110.644	0.141	0.008333333333333333	0.008726646250000001
110.677	0.09097	0.008333333333333333	0.008726646250000001
110.711	0.03649	0.008333333333333333	0.008726646250000001
110.744	-0.01945	0.008333333333333333	0.008726646250000001
110.777	-0.07239	0.008333333333333333	0.008726646250000001
110.811	-0.122	0.008333333333333333	0.008726646250000001
110.844	-0.165	0.008333333333333333	0.008726646250000001
110.877	-0.2	0.008333333333333333	0.008726646250000001
110.911	-0.224	0.008333333333333333	0.008726646250000001
110.944	-0.238	0.008333333333333333	0.008726646250000001
110.978	-0.24	0.008333333333333333	0.008726646250000001
111.011	-0.231	0.008333333333333333	0.008726646250000001
111.044	-0.209	0.008333333333333333	0.008726646250000001
111.078	-0.178	0.008333333333333333	0.008726646250000001
111.111	-0.137	0.008333333333333333	0.008726646250000001
111.144	-0.08872	0.008333333333333333	0.008726646250000001
111.178	-0.03636	0.008333333333333333	0.008726646250000001
111.211	0.01987	0.008333333333333333	0.008726646250000001
111.244	0.07385	0.008333333333333333	0.008726646250000001
111.278	0.127	0.008333333333333333	0.008726646250000001
111.311	0.175	0.008333333333333333	0.008726646250000001
111.345	0.215	0.008333333333333333	0.008726646250000001
111.378	0.245	0.008333333333333333	0.008726646250000001
111.411	0.265	0.008333333333333333	0.008726646250000001
111.445	0.273	0.008333333333333333	0.008726646250000001
111.478	0.269	0.008333333333333333	0.008726646250000001
111.511	0.253	0.008333333333333333	0.008726646250000001
111.545	0.224	0.008333333333333333	0.008726646250000001
111.578	0.187	0.008333333333333333	0.008726646250000001
111.612	0.141	0.008333333333333333	0.008726646250000001
111.645	0.08868	0.008333333333333333	0.008726646250000001
111.678	0.03278	0.008333333333333333	0.008726646250000001
111.712	-0.02305	0.008333333333333333	0.008726646250000001
111.745	-0.07657	0.008333333333333333	0.008726646250000001
111.778	-0.125	0.008333333333333333	0.008726646250000001
111.812	-0.169	0.008333333333333333	0.008726646250000001
111.845	-0.206	0.008333333333333333	0.008726646250000001
111.878	-0.23	0.008333333333333333	0.008726646250000001
111.912	-0.259	0.008333333333333333	0.008726646250000001
111.945	-0.259	0.008333333333333333	0.008726646250000001
111.979	-0.247	0.008333333333333333	0.008726646250000001
112.012	-0.224	0.008333333333333333	0.008726646250000001
112.045	-0.177	0.008333333333333333	0.008726646250000001
112.079	-0.136	0.008333333333333333	0.008726646250000001
112.112	-0.08565	0.008333333333333333	0.008726646250000001
112.145	-0.03269	0.008333333333333333	0.008726646250000001
112.179	0.02547	0.008333333333333333	0.008726646250000001
112.212	0.081	0.008333333333333333	0.008726646250000001
112.245	0.136	0.008333333333333333	0.008726646250000001
112.279	0.183	0.008333333333333333	0.008726646250000001
112.312	0.221	0.008333333333333333	0.008726646250000001
112.346	0.251	0.008333333333333333	0.008726646250000001
112.379	0.269	0.008333333333333333	0.008726646250000001
112.412	0.274	0.008333333333333333	0.008726646250000001
112.446	0.268	0.008333333333333333	0.008726646250000001
112.479	0.25	0.008333333333333333	0.008726646250000001
112.512	0.22	0.008333333333333333	0.008726646250000001
112.546	0.181	0.008333333333333333	0.008726646250000001
112.579	0.134	0.008333333333333333	0.008726646250000001
112.612	0.08009	0.008333333333333333	0.008726646250000001
112.646	0.02347	0.008333333333333333	0.008726646250000001
112.679	-0.0333	0.008333333333333333	0.008726646250000001
112.713	-0.08738	0.008333333333333333	0.008726646250000001
112.746	-0.139	0.008333333333333333	0.008726646250000001
112.779	-0.178	0.008333333333333333	0.008726646250000001
112.813	-0.213	0.008333333333333333	0.008726646250000001
112.846	-0.238	0.008333333333333333	0.008726646250000001
112.879	-0.251	0.008333333333333333	0.008726646250000001
112.913	-0.252	0.008333333333333333	0.008726646250000001
112.946	-0.238	0.008333333333333333	0.008726646250000001
112.98	-0.214	0.008333333333333333	0.008726646250000001
113.013	-0.18	0.008333333333333333	0.008726646250000001
113.046	-0.136	0.008333333333333333	0.008726646250000001
113.08	-0.0864	0.008333333333333333	0.008726646250000001
113.113	-0.02848	0.008333333333333333	0.008726646250000001
113.146	0.02912	0.008333333333333333	0.008726646250000001
113.18	0.08535	0.008333333333333333	0.008726646250000001
113.213	0.137	0.008333333333333333	0.008726646250000001
113.246	0.183	0.008333333333333333	0.008726646250000001
113.28	0.221	0.008333333333333333	0.008726646250000001
113.313	0.251	0.008333333333333333	0.008726646250000001
113.347	0.267	0.008333333333333333	0.008726646250000001
113.38	0.272	0.008333333333333333	0.008726646250000001
113.413	0.264	0.008333333333333333	0.008726646250000001
113.447	0.243	0.008333333333333333	0.008726646250000001
113.48	0.212	0.008333333333333333	0.008726646250000001
113.513	0.172	0.008333333333333333	0.008726646250000001
113.547	0.124	0.008333333333333333	0.008726646250000001
113.58	0.06972	0.008333333333333333	0.008726646250000001
113.614	0.01472	0.008333333333333333	0.008726646250000001
113.647	-0.04457	0.008333333333333333	0.008726646250000001
113.68	-0.09401	0.008333333333333333	0.008726646250000001
113.714	-0.147	0.008333333333333333	0.008726646250000001
113.747	-0.186	0.008333333333333333	0.008726646250000001
113.78	-0.221	0.008333333333333333	0.008726646250000001
113.814	-0.243	0.008333333333333333	0.008726646250000001
113.847	-0.254	0.008333333333333333	0.008726646250000001
113.88	-0.25	0.008333333333333333	0.008726646250000001
113.914	-0.237	0.008333333333333333	0.008726646250000001
113.947	-0.211	0.008333333333333333	0.008726646250000001
113.981	-0.174	0.008333333333333333	0.008726646250000001
114.014	-0.13	0.008333333333333333	0.008726646250000001
114.047	-0.07791	0.008333333333333333	0.008726646250000001
114.081	-0.02246	0.008333333333333333	0.008726646250000001
114.114	0.03788	0.008333333333333333	0.008726646250000001
114.147	0.09182	0.008333333333333333	0.008726646250000001
114.181	0.144	0.008333333333333333	0.008726646250000001
114.214	0.189	0.008333333333333333	0.008726646250000001
114.247	0.225	0.008333333333333333	0.008726646250000001
114.281	0.251	0.008333333333333333	0.008726646250000001
114.314	0.267	0.008333333333333333	0.008726646250000001
114.348	0.268	0.008333333333333333	0.008726646250000001
114.381	0.26	0.008333333333333333	0.008726646250000001
114.414	0.239	0.008333333333333333	0.008726646250000001
114.448	0.206	0.008333333333333333	0.008726646250000001
114.481	0.164	0.008333333333333333	0.008726646250000001
114.514	0.142	0.008333333333333333	0.008726646250000001
114.548	0.08874	0.008333333333333333	0.008726646250000001
114.581	0.03691	0.008333333333333333	0.008726646250000001
114.615	-0.0214	0.008333333333333333	0.008726646250000001
114.648	-0.07287	0.008333333333333333	0.008726646250000001
114.681	-0.132	0.008333333333333333	0.008726646250000001
114.715	-0.17	0.008333333333333333	0.008726646250000001
114.748	-0.215	0.008333333333333333	0.008726646250000001
114.781	-0.24	0.008333333333333333	0.008726646250000001
114.815	-0.253	0.008333333333333333	0.008726646250000001
114.848	-0.255	0.008333333333333333	0.008726646250000001
114.881	-0.245	0.008333333333333333	0.008726646250000001
114.915	-0.223	0.008333333333333333	0.008726646250000001
114.948	-0.192	0.008333333333333333	0.008726646250000001
114.982	-0.149	0.008333333333333333	0.008726646250000001
115.015	-0.102	0.008333333333333333	0.008726646250000001
115.048	-0.05072	0.008333333333333333	0.008726646250000001
115.082	0.004588	0.008333333333333333	0.008726646250000001
115.115	0.07014	0.008333333333333333	0.008726646250000001
115.148	0.127	0.008333333333333333	0.008726646250000001
115.182	0.172	0.008333333333333333	0.008726646250000001
115.215	0.212	0.008333333333333333	0.008726646250000001
115.248	0.241	0.008333333333333333	0.008726646250000001
115.282	0.26	0.008333333333333333	0.008726646250000001
115.315	0.269	0.008333333333333333	0.008726646250000001
115.349	0.262	0.008333333333333333	0.008726646250000001
115.382	0.245	0.008333333333333333	0.008726646250000001
115.415	0.218	0.008333333333333333	0.008726646250000001
115.449	0.179	0.008333333333333333	0.008726646250000001
115.482	0.133	0.008333333333333333	0.008726646250000001
115.515	0.07994	0.008333333333333333	0.008726646250000001
115.549	0.0251	0.008333333333333333	0.008726646250000001
115.582	-0.03014	0.008333333333333333	0.008726646250000001
115.615	-0.08126	0.008333333333333333	0.008726646250000001
115.649	-0.138	0.008333333333333333	0.008726646250000001
115.682	-0.174	0.008333333333333333	0.008726646250000001
115.716	-0.217	0.008333333333333333	0.008726646250000001
115.749	-0.24	0.008333333333333333	0.008726646250000001
115.782	-0.251	0.008333333333333333	0.008726646250000001
115.816	-0.252	0.008333333333333333	0.008726646250000001
115.849	-0.241	0.008333333333333333	0.008726646250000001
115.882	-0.218	0.008333333333333333	0.008726646250000001
115.916	-0.185	0.008333333333333333	0.008726646250000001
115.949	-0.142	0.008333333333333333	0.008726646250000001
115.983	-0.09266	0.008333333333333333	0.008726646250000001
116.016	-0.04233	0.008333333333333333	0.008726646250000001
116.049	0.01125	0.008333333333333333	0.008726646250000001
116.083	0.0656	0.008333333333333333	0.008726646250000001
116.116	0.115	0.008333333333333333	0.008726646250000001
116.149	0.159	0.008333333333333333	0.008726646250000001
116.183	0.214	0.008333333333333333	0.008726646250000001
116.216	0.245	0.008333333333333333	0.008726646250000001
116.249	0.261	0.008333333333333333	0.008726646250000001
116.283	0.267	0.008333333333333333	0.008726646250000001
116.316	0.26	0.008333333333333333	0.008726646250000001
116.35	0.241	0.008333333333333333	0.008726646250000001
116.383	0.212	0.008333333333333333	0.008726646250000001
116.416	0.174	0.008333333333333333	0.008726646250000001
116.45	0.126	0.008333333333333333	0.008726646250000001
116.483	0.07314	0.008333333333333333	0.008726646250000001
116.516	0.01836	0.008333333333333333	0.008726646250000001
116.55	-0.03915	0.008333333333333333	0.008726646250000001
116.583	-0.08871	0.008333333333333333	0.008726646250000001
116.617	-0.139	0.008333333333333333	0.008726646250000001
116.65	-0.177	0.008333333333333333	0.008726646250000001
116.683	-0.224	0.008333333333333333	0.008726646250000001
116.717	-0.245	0.008333333333333333	0.008726646250000001
116.75	-0.255	0.008333333333333333	0.008726646250000001
116.783	-0.253	0.008333333333333333	0.008726646250000001
116.817	-0.24	0.008333333333333333	0.008726646250000001
116.85	-0.216	0.008333333333333333	0.008726646250000001
116.883	-0.182	0.008333333333333333	0.008726646250000001
116.917	-0.138	0.008333333333333333	0.008726646250000001
116.95	-0.08853	0.008333333333333333	0.008726646250000001
116.984	-0.03812	0.008333333333333333	0.008726646250000001
117.017	0.03617	0.008333333333333333	0.008726646250000001
117.05	0.0909	0.008333333333333333	0.008726646250000001
117.084	0.14	0.008333333333333333	0.008726646250000001
117.117	0.185	0.008333333333333333	0.008726646250000001
117.15	0.221	0.008333333333333333	0.008726646250000001
117.184	0.248	0.008333333333333333	0.008726646250000001
117.217	0.264	0.008333333333333333	0.008726646250000001
117.25	0.267	0.008333333333333333	0.008726646250000001
117.284	0.258	0.008333333333333333	0.008726646250000001
117.317	0.238	0.008333333333333333	0.008726646250000001
117.351	0.207	0.008333333333333333	0.008726646250000001
117.384	0.167	0.008333333333333333	0.008726646250000001
117.417	0.12	0.008333333333333333	0.008726646250000001
117.451	0.06645	0.008333333333333333	0.008726646250000001
117.484	0.01106	0.008333333333333333	0.008726646250000001
117.517	-0.04765	0.008333333333333333	0.008726646250000001
117.551	-0.09592	0.008333333333333333	0.008726646250000001
117.584	-0.145	0.008333333333333333	0.008726646250000001
117.618	-0.182	0.008333333333333333	0.008726646250000001
117.651	-0.217	0.008333333333333333	0.008726646250000001
117.684	-0.239	0.008333333333333333	0.008726646250000001
117.718	-0.247	0.008333333333333333	0.008726646250000001
117.751	-0.244	0.008333333333333333	0.008726646250000001
117.784	-0.228	0.008333333333333333	0.008726646250000001
117.818	-0.203	0.008333333333333333	0.008726646250000001
117.851	-0.167	0.008333333333333333	0.008726646250000001
117.884	-0.123	0.008333333333333333	0.008726646250000001
117.918	-0.07178	0.008333333333333333	0.008726646250000001
117.951	-0.01705	0.008333333333333333	0.008726646250000001
117.985	0.03937	0.008333333333333333	0.008726646250000001
118.018	0.0947	0.008333333333333333	0.008726646250000001
118.051	0.145	0.008333333333333333	0.008726646250000001
118.085	0.189	0.008333333333333333	0.008726646250000001
118.118	0.223	0.008333333333333333	0.008726646250000001
118.151	0.248	0.008333333333333333	0.008726646250000001
118.185	0.264	0.008333333333333333	0.008726646250000001
118.218	0.266	0.008333333333333333	0.008726646250000001
118.251	0.255	0.008333333333333333	0.008726646250000001
118.285	0.233	0.008333333333333333	0.008726646250000001
118.318	0.2	0.008333333333333333	0.008726646250000001
118.352	0.16	0.008333333333333333	0.008726646250000001
118.385	0.111	0.008333333333333333	0.008726646250000001
118.418	0.05798	0.008333333333333333	0.008726646250000001
118.452	0.0007529	0.008333333333333333	0.008726646250000001
118.485	-0.05645	0.008333333333333333	0.008726646250000001
118.518	-0.105	0.008333333333333333	0.008726646250000001
118.552	-0.15	0.008333333333333333	0.008726646250000001
118.585	-0.187	0.008333333333333333	0.008726646250000001
118.618	-0.22	0.008333333333333333	0.008726646250000001
118.652	-0.238	0.008333333333333333	0.008726646250000001
118.685	-0.246	0.008333333333333333	0.008726646250000001
118.719	-0.241	0.008333333333333333	0.008726646250000001
118.752	-0.224	0.008333333333333333	0.008726646250000001
118.785	-0.196	0.008333333333333333	0.008726646250000001
118.819	-0.158	0.008333333333333333	0.008726646250000001
118.852	-0.114	0.008333333333333333	0.008726646250000001
118.885	-0.06095	0.008333333333333333	0.008726646250000001
118.919	-0.006236	0.008333333333333333	0.008726646250000001
118.952	0.04797	0.008333333333333333	0.008726646250000001
118.986	0.103	0.008333333333333333	0.008726646250000001
119.019	0.152	0.008333333333333333	0.008726646250000001
119.052	0.195	0.008333333333333333	0.008726646250000001
119.086	0.227	0.008333333333333333	0.008726646250000001
119.119	0.251	0.008333333333333333	0.008726646250000001
119.152	0.261	0.008333333333333333	0.008726646250000001
119.186	0.262	0.008333333333333333	0.008726646250000001
119.219	0.25	0.008333333333333333	0.008726646250000001
119.252	0.227	0.008333333333333333	0.008726646250000001
119.286	0.193	0.008333333333333333	0.008726646250000001
119.319	0.151	0.008333333333333333	0.008726646250000001
119.353	0.102	0.008333333333333333	0.008726646250000001
119.386	0.04842	0.008333333333333333	0.008726646250000001
119.419	-0.006364	0.008333333333333333	0.008726646250000001
119.453	-0.06142	0.008333333333333333	0.008726646250000001
119.486	-0.114	0.008333333333333333	0.008726646250000001
119.519	-0.156	0.008333333333333333	0.008726646250000001
119.553	-0.191	0.008333333333333333	0.008726646250000001
119.586	-0.222	0.008333333333333333	0.008726646250000001
119.62	-0.238	0.008333333333333333	0.008726646250000001
119.653	-0.242	0.008333333333333333	0.008726646250000001
119.686	-0.238	0.008333333333333333	0.008726646250000001
119.72	-0.218	0.008333333333333333	0.008726646250000001
119.753	-0.191	0.008333333333333333	0.008726646250000001
119.786	-0.151	0.008333333333333333	0.008726646250000001
119.82	-0.105	0.008333333333333333	0.008726646250000001
119.853	-0.05413	0.008333333333333333	0.008726646250000001
119.886	0.001227	0.008333333333333333	0.008726646250000001
119.92	0.05664	0.008333333333333333	0.008726646250000001
119.953	0.111	0.008333333333333333	0.008726646250000001
119.987	0.158	0.008333333333333333	0.008726646250000001
120.02	0.2	0.008333333333333333	0.008726646250000001
120.053	0.232	0.008333333333333333	0.008726646250000001
120.087	0.252	0.008333333333333333	0.008726646250000001
120.12	0.263	0.008333333333333333	0.008726646250000001
120.153	0.261	0.008333333333333333	0.008726646250000001
120.187	0.249	0.008333333333333333	0.008726646250000001
120.22	0.224	0.008333333333333333	0.008726646250000001
120.253	0.189	0.008333333333333333	0.008726646250000001
120.287	0.145	0.008333333333333333	0.008726646250000001
120.32	0.09502	0.008333333333333333	0.008726646250000001
120.354	0.04182	0.008333333333333333	0.008726646250000001
120.387	-0.01344	0.008333333333333333	0.008726646250000001
120.42	-0.0671	0.008333333333333333	0.008726646250000001
120.454	-0.119	0.008333333333333333	0.008726646250000001
120.487	-0.159	0.008333333333333333	0.008726646250000001
120.52	-0.197	0.008333333333333333	0.008726646250000001
120.554	-0.224	0.008333333333333333	0.008726646250000001
120.587	-0.239	0.008333333333333333	0.008726646250000001
120.621	-0.243	0.008333333333333333	0.008726646250000001
120.654	-0.235	0.008333333333333333	0.008726646250000001
120.687	-0.216	0.008333333333333333	0.008726646250000001
120.721	-0.186	0.008333333333333333	0.008726646250000001
120.754	-0.149	0.008333333333333333	0.008726646250000001
120.787	-0.09802	0.008333333333333333	0.008726646250000001
120.821	-0.04672	0.008333333333333333	0.008726646250000001
120.854	0.01012	0.008333333333333333	0.008726646250000001
120.887	0.06582	0.008333333333333333	0.008726646250000001
120.921	0.116	0.008333333333333333	0.008726646250000001
120.954	0.164	0.008333333333333333	0.008726646250000001
120.988	0.204	0.008333333333333333	0.008726646250000001
121.021	0.235	0.008333333333333333	0.008726646250000001
121.054	0.254	0.008333333333333333	0.008726646250000001
121.088	0.263	0.008333333333333333	0.008726646250000001
121.121	0.26	0.008333333333333333	0.008726646250000001
121.154	0.245	0.008333333333333333	0.008726646250000001
121.188	0.218	0.008333333333333333	0.008726646250000001
121.221	0.183	0.008333333333333333	0.008726646250000001
121.254	0.139	0.008333333333333333	0.008726646250000001
121.288	0.08862	0.008333333333333333	0.008726646250000001
121.321	0.0332	0.008333333333333333	0.008726646250000001
121.355	-0.01969	0.008333333333333333	0.008726646250000001
121.388	-0.07345	0.008333333333333333	0.008726646250000001
121.421	-0.118	0.008333333333333333	0.008726646250000001
121.455	-0.163	0.008333333333333333	0.008726646250000001
121.488	-0.199	0.008333333333333333	0.008726646250000001
121.521	-0.222	0.008333333333333333	0.008726646250000001
121.555	-0.236	0.008333333333333333	0.008726646250000001
121.588	-0.238	0.008333333333333333	0.008726646250000001
121.621	-0.227	0.008333333333333333	0.008726646250000001
121.655	-0.206	0.008333333333333333	0.008726646250000001
121.688	-0.174	0.008333333333333333	0.008726646250000001
121.722	-0.135	0.008333333333333333	0.008726646250000001
121.755	-0.08883	0.008333333333333333	0.008726646250000001
121.788	-0.03607	0.008333333333333333	0.008726646250000001
121.822	0.02037	0.008333333333333333	0.008726646250000001
121.855	0.07464	0.008333333333333333	0.008726646250000001
121.888	0.126	0.008333333333333333	0.008726646250000001
121.922	0.17	0.008333333333333333	0.008726646250000001
121.955	0.208	0.008333333333333333	0.008726646250000001
121.989	0.238	0.008333333333333333	0.008726646250000001
122.022	0.257	0.008333333333333333	0.008726646250000001
122.055	0.263	0.008333333333333333	0.008726646250000001
122.089	0.258	0.008333333333333333	0.008726646250000001
122.122	0.24	0.008333333333333333	0.008726646250000001
122.155	0.212	0.008333333333333333	0.008726646250000001
122.189	0.176	0.008333333333333333	0.008726646250000001
122.222	0.132	0.008333333333333333	0.008726646250000001
122.255	0.08041	0.008333333333333333	0.008726646250000001
122.289	0.02664	0.008333333333333333	0.008726646250000001
122.322	-0.0288	0.008333333333333333	0.008726646250000001
122.356	-0.07852	0.008333333333333333	0.008726646250000001
122.389	-0.128	0.008333333333333333	0.008726646250000001
122.422	-0.167	0.008333333333333333	0.008726646250000001
122.456	-0.203	0.008333333333333333	0.008726646250000001
122.489	-0.225	0.008333333333333333	0.008726646250000001
122.522	-0.238	0.008333333333333333	0.008726646250000001
122.556	-0.237	0.008333333333333333	0.008726646250000001
122.589	-0.224	0.008333333333333333	0.008726646250000001
122.623	-0.203	0.008333333333333333	0.008726646250000001
122.656	-0.171	0.008333333333333333	0.008726646250000001
122.689	-0.128	0.008333333333333333	0.008726646250000001
122.723	-0.08001	0.008333333333333333	0.008726646250000001
122.756	-0.02739	0.008333333333333333	0.008726646250000001
122.789	0.02882	0.008333333333333333	0.008726646250000001
122.823	0.08128	0.008333333333333333	0.008726646250000001
122.856	0.131	0.008333333333333333	0.008726646250000001
122.889	0.177	0.008333333333333333	0.008726646250000001
122.923	0.213	0.008333333333333333	0.008726646250000001
122.956	0.239	0.008333333333333333	0.008726646250000001
122.99	0.256	0.008333333333333333	0.008726646250000001
123.023	0.261	0.008333333333333333	0.008726646250000001
123.056	0.254	0.008333333333333333	0.008726646250000001
123.09	0.234	0.008333333333333333	0.008726646250000001
123.123	0.205	0.008333333333333333	0.008726646250000001
123.156	0.168	0.008333333333333333	0.008726646250000001
123.19	0.123	0.008333333333333333	0.008726646250000001
123.223	0.07203	0.008333333333333333	0.008726646250000001
123.256	0.01788	0.008333333333333333	0.008726646250000001
123.29	-0.03779	0.008333333333333333	0.008726646250000001
123.323	-0.08778	0.008333333333333333	0.008726646250000001
123.357	-0.136	0.008333333333333333	0.008726646250000001
123.39	-0.175	0.008333333333333333	0.008726646250000001
123.423	-0.205	0.008333333333333333	0.008726646250000001
123.457	-0.225	0.008333333333333333	0.008726646250000001
123.49	-0.239	0.008333333333333333	0.008726646250000001
123.523	-0.238	0.008333333333333333	0.008726646250000001
123.557	-0.223	0.008333333333333333	0.008726646250000001
123.59	-0.198	0.008333333333333333	0.008726646250000001
123.624	-0.164	0.008333333333333333	0.008726646250000001
123.657	-0.119	0.008333333333333333	0.008726646250000001
123.69	-0.07339	0.008333333333333333	0.008726646250000001
123.724	-0.02052	0.008333333333333333	0.008726646250000001
123.757	0.03572	0.008333333333333333	0.008726646250000001
123.79	0.08766	0.008333333333333333	0.008726646250000001
123.824	0.138	0.008333333333333333	0.008726646250000001
123.857	0.18	0.008333333333333333	0.008726646250000001
123.89	0.215	0.008333333333333333	0.008726646250000001
123.924	0.241	0.008333333333333333	0.008726646250000001
123.957	0.258	0.008333333333333333	0.008726646250000001
123.991	0.261	0.008333333333333333	0.008726646250000001
124.024	0.252	0.008333333333333333	0.008726646250000001
124.057	0.231	0.008333333333333333	0.008726646250000001
124.091	0.201	0.008333333333333333	0.008726646250000001
124.124	0.163	0.008333333333333333	0.008726646250000001
124.157	0.116	0.008333333333333333	0.008726646250000001
124.191	0.06478	0.008333333333333333	0.008726646250000001
124.224	0.01113	0.008333333333333333	0.008726646250000001
124.257	-0.04461	0.008333333333333333	0.008726646250000001
124.291	-0.09311	0.008333333333333333	0.008726646250000001
124.324	-0.137	0.008333333333333333	0.008726646250000001
124.358	-0.176	0.008333333333333333	0.008726646250000001
124.391	-0.223	0.008333333333333333	0.008726646250000001
124.424	-0.242	0.008333333333333333	0.008726646250000001
124.458	-0.25	0.008333333333333333	0.008726646250000001
124.491	-0.246	0.008333333333333333	0.008726646250000001
124.524	-0.231	0.008333333333333333	0.008726646250000001
124.558	-0.205	0.008333333333333333	0.008726646250000001
124.591	-0.171	0.008333333333333333	0.008726646250000001
124.624	-0.128	0.008333333333333333	0.008726646250000001
124.658	-0.07827	0.008333333333333333	0.008726646250000001
124.691	-0.009445	0.008333333333333333	0.008726646250000001
124.725	0.04437	0.008333333333333333	0.008726646250000001
124.758	0.09783	0.008333333333333333	0.008726646250000001
124.791	0.146	0.008333333333333333	0.008726646250000001
124.825	0.188	0.008333333333333333	0.008726646250000001
124.858	0.22	0.008333333333333333	0.008726646250000001
124.891	0.244	0.008333333333333333	0.008726646250000001
124.925	0.258	0.008333333333333333	0.008726646250000001
124.958	0.259	0.008333333333333333	0.008726646250000001
124.992	0.247	0.008333333333333333	0.008726646250000001
125.025	0.226	0.008333333333333333	0.008726646250000001
125.058	0.195	0.008333333333333333	0.008726646250000001
125.092	0.155	0.008333333333333333	0.008726646250000001
125.125	0.107	0.008333333333333333	0.008726646250000001
125.158	0.05576	0.008333333333333333	0.008726646250000001
125.192	0.002949	0.008333333333333333	0.008726646250000001
125.225	-0.04964	0.008333333333333333	0.008726646250000001
125.258	-0.1	0.008333333333333333	0.008726646250000001
125.292	-0.145	0.008333333333333333	0.008726646250000001
125.325	-0.18	0.008333333333333333	0.008726646250000001
125.359	-0.21	0.008333333333333333	0.008726646250000001
125.392	-0.226	0.008333333333333333	0.008726646250000001
125.425	-0.236	0.008333333333333333	0.008726646250000001
125.459	-0.228	0.008333333333333333	0.008726646250000001
125.492	-0.212	0.008333333333333333	0.008726646250000001
125.525	-0.185	0.008333333333333333	0.008726646250000001
125.559	-0.147	0.008333333333333333	0.008726646250000001
125.592	-0.104	0.008333333333333333	0.008726646250000001
125.626	-0.0554	0.008333333333333333	0.008726646250000001
125.659	-0.002603	0.008333333333333333	0.008726646250000001
125.692	0.05289	0.008333333333333333	0.008726646250000001
125.726	0.104	0.008333333333333333	0.008726646250000001
125.759	0.152	0.008333333333333333	0.008726646250000001
125.792	0.191	0.008333333333333333	0.008726646250000001
125.826	0.222	0.008333333333333333	0.008726646250000001
125.859	0.245	0.008333333333333333	0.008726646250000001
125.892	0.257	0.008333333333333333	0.008726646250000001
125.926	0.256	0.008333333333333333	0.008726646250000001
125.959	0.244	0.008333333333333333	0.008726646250000001
125.993	0.22	0.008333333333333333	0.008726646250000001
126.026	0.188	0.008333333333333333	0.008726646250000001
126.059	0.148	0.008333333333333333	0.008726646250000001
126.093	0.09957	0.008333333333333333	0.008726646250000001
126.126	0.04731	0.008333333333333333	0.008726646250000001
126.159	-0.006142	0.008333333333333333	0.008726646250000001
126.193	-0.06018	0.008333333333333333	0.008726646250000001
126.226	-0.106	0.008333333333333333	0.008726646250000001
